Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Center Freq (Hz)	Freq 5% (Hz)	Freq 25% (Hz)	Freq 75% (Hz)	Freq 95% (Hz)	BW 50% (Hz)	BW 90% (Hz)	Center Time Rel.	Time 5% Rel.	Time 25% Rel.	Time 75% Rel.	Time 95% Rel.	Dur 50% (s)	Dur 90% (s)	colour	source	type	site	pulse count
3749	Spectrogram 1	1	22249.166600000	22249.838642777	161.172	2417.582	S1130_048K_LVR_10458035_20250520_134500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_134500.flac	49.1666	773.438	210.938	585.938	1500.000	2273.438	914.062	2062.500	0.5806	0.0968	0.4839	0.6129	0.9355	0.0853	0.5547	green	aquatic	chain	LVR	3
3843	Spectrogram 1	1	22837.365600000	22837.795707377	131.868	3135.531	S1130_048K_LVR_10458035_20250526_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_151500.flac	37.3656	1804.688	187.500	632.812	2695.312	2859.375	2062.500	2671.875	0.7368	0.0526	0.3684	0.8421	0.9474	0.1920	0.3627	green	aquatic	chain	LVR	2
3865	Spectrogram 1	1	23442.634400000	23443.476693614	234.432	3838.828	S1130_048K_LVR_10458035_20250526_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_153000.flac	42.6344	984.375	281.250	585.938	2062.500	3445.312	1476.562	3164.062	0.6316	0.0526	0.3684	0.8158	0.9474	0.3627	0.7253	green	aquatic	chain	LVR	2
448	Spectrogram 1	1	4823.449800000	4859.937242528	0.000	3853.480	S1130_048K_LVR_10458035_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_180000.flac	23.4498	679.688	70.312	328.125	1148.438	1359.375	820.312	1289.062	0.5968	0.1141	0.4786	0.5974	0.9947	4.3307	32.1067	green	anthrophonic	harmonic	LVR	
2871	Spectrogram 1	1	16800.313600000	16801.120051333	29.304	175.824	S1130_048K_LVR_10458035_20250520_041500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_041500.flac	0.3136	70.312	46.875	46.875	70.312	117.188	23.438	70.312	0.6486	0.1351	0.5135	0.8378	0.9730	0.2560	0.6613	green	aquatic	harmonic	LVR	
2880	Spectrogram 1	1	16817.204300000	16818.324371295	0.000	190.476	S1130_048K_LVR_10458035_20250520_041500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_041500.flac	17.2043	70.312	23.438	46.875	70.312	117.188	23.438	93.750	0.5490	0.0196	0.3725	0.7647	0.9216	0.4267	0.9813	green	aquatic	harmonic	LVR	
1461	Spectrogram 1	1	12012.096800000	12012.419380533	3300.000	3528.571	S1130_048K_LVR_10458035_20250519_234500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_234500.flac	12.0968	3421.875	3375.000	3398.438	3445.312	3468.750	46.875	93.750	0.7143	0.3571	0.5000	0.7857	0.9286	0.0853	0.1707	green	anuran	pulse	LVR	
1467	Spectrogram 1	1	12018.279600000	12018.584259393	3514.286	3742.857	S1130_048K_LVR_10458035_20250519_234500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_234500.flac	18.2796	3585.938	3515.625	3539.062	3632.812	3703.125	93.750	187.500	0.5000	0.0000	0.2857	0.7143	1.0000	0.1280	0.2987	green	anuran	pulse	LVR	
1468	Spectrogram 1	1	12018.575300000	12018.897880534	3271.429	3528.571	S1130_048K_LVR_10458035_20250519_234500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_234500.flac	18.5753	3421.875	3375.000	3398.438	3445.312	3468.750	46.875	93.750	0.7143	0.3571	0.5000	0.7857	0.9286	0.0853	0.1707	green	anuran	pulse	LVR	
1469	Spectrogram 1	1	12019.749100000	12020.053759393	3514.286	3842.857	S1130_048K_LVR_10458035_20250519_234500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_234500.flac	19.7491	3609.375	3515.625	3562.500	3679.688	3796.875	117.188	281.250	0.5000	0.0000	0.2857	0.7143	1.0000	0.1280	0.2987	green	anuran	pulse	LVR	
1470	Spectrogram 1	1	12021.173800000	12021.433656541	3285.714	3514.286	S1130_048K_LVR_10458035_20250519_234500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_234500.flac	21.1738	3421.875	3375.000	3398.438	3445.312	3445.312	46.875	70.312	0.9091	0.4545	0.5455	0.9091	1.0000	0.0853	0.1280	green	anuran	pulse	LVR	
1471	Spectrogram 1	1	12021.209700000	12021.460595970	3514.286	3728.571	S1130_048K_LVR_10458035_20250519_234500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_234500.flac	21.2097	3585.938	3515.625	3539.062	3632.812	3703.125	93.750	187.500	0.5000	0.0000	0.3000	0.8000	1.0000	0.1067	0.2133	green	anuran	pulse	LVR	
1472	Spectrogram 1	1	12022.240100000	12022.526838252	3271.429	3542.857	S1130_048K_LVR_10458035_20250519_234500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_234500.flac	22.2401	3421.875	3375.000	3398.438	3445.312	3492.188	46.875	117.188	0.8333	0.4167	0.5833	0.8333	0.9167	0.0640	0.1280	green	anuran	pulse	LVR	
1473	Spectrogram 1	1	12022.813600000	12023.127219963	3514.286	3785.714	S1130_048K_LVR_10458035_20250519_234500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_234500.flac	22.8136	3609.375	3515.625	3539.062	3656.250	3750.000	117.188	234.375	0.5000	0.0000	0.2857	0.7143	1.0000	0.1280	0.2987	green	anuran	pulse	LVR	
1477	Spectrogram 1	1	12029.032300000	12029.274235400	3257.143	3485.714	S1130_048K_LVR_10458035_20250519_234500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_234500.flac	29.0323	3421.875	3351.562	3398.438	3445.312	3445.312	46.875	93.750	0.9091	0.4545	0.5455	0.9091	1.0000	0.0853	0.1280	green	anuran	pulse	LVR	
1478	Spectrogram 1	1	12028.664900000	12028.933717111	3557.143	3800.000	S1130_048K_LVR_10458035_20250519_234500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_234500.flac	28.6649	3632.812	3562.500	3585.938	3703.125	3773.438	117.188	210.938	0.4167	0.0000	0.2500	0.7500	0.9167	0.1280	0.2347	green	anuran	pulse	LVR	
1479	Spectrogram 1	1	12027.383500000	12027.652317111	3514.286	3742.857	S1130_048K_LVR_10458035_20250519_234500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_234500.flac	27.3835	3585.938	3515.625	3539.062	3632.812	3703.125	93.750	187.500	0.5000	0.0000	0.2500	0.7500	0.9167	0.1280	0.2347	green	anuran	pulse	LVR	
1480	Spectrogram 1	1	12029.623600000	12029.865535400	3285.714	3528.571	S1130_048K_LVR_10458035_20250519_234500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_234500.flac	29.6236	3421.875	3375.000	3398.438	3445.312	3468.750	46.875	93.750	0.9000	0.5000	0.6000	1.0000	1.0000	0.0853	0.1067	green	anuran	pulse	LVR	
1486	Spectrogram 1	1	12033.431900000	12033.736559393	3514.286	3785.714	S1130_048K_LVR_10458035_20250519_234500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_234500.flac	33.4319	3585.938	3515.625	3539.062	3656.250	3750.000	117.188	234.375	0.4615	0.0000	0.3077	0.7692	1.0000	0.1280	0.2773	green	anuran	pulse	LVR	
1490	Spectrogram 1	1	12036.711500000	12036.944474830	3357.143	3528.571	S1130_048K_LVR_10458035_20250519_234500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_234500.flac	36.7115	3421.875	3375.000	3398.438	3445.312	3468.750	46.875	93.750	0.9000	0.5000	0.6000	1.0000	1.0000	0.0853	0.1067	green	anuran	pulse	LVR	
1491	Spectrogram 1	1	12036.424700000	12036.675595971	3342.857	3528.571	S1130_048K_LVR_10458035_20250519_234500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_234500.flac	36.4247	3421.875	3375.000	3398.438	3445.312	3468.750	46.875	93.750	0.9091	0.4545	0.6364	0.9091	1.0000	0.0640	0.1280	green	anuran	pulse	LVR	
1492	Spectrogram 1	1	12036.200700000	12036.478477682	3542.857	3771.429	S1130_048K_LVR_10458035_20250519_234500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_234500.flac	36.2007	3609.375	3562.500	3585.938	3679.688	3750.000	93.750	187.500	0.5000	0.0000	0.1667	0.7500	0.9167	0.1493	0.2347	green	anuran	pulse	LVR	
1493	Spectrogram 1	1	12037.965900000	12038.198874830	3300.000	3571.429	S1130_048K_LVR_10458035_20250519_234500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_234500.flac	37.9659	3421.875	3375.000	3398.438	3445.312	3515.625	46.875	140.625	0.9000	0.4000	0.6000	1.0000	1.0000	0.0853	0.1280	green	anuran	pulse	LVR	
1494	Spectrogram 1	1	12039.139800000	12039.327971978	3328.571	3542.857	S1130_048K_LVR_10458035_20250519_234500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_234500.flac	39.1398	3398.438	3351.562	3375.000	3421.875	3515.625	46.875	164.062	0.7500	0.3750	0.7500	0.8750	1.0000	0.0213	0.1067	green	anuran	pulse	LVR	
1498	Spectrogram 1	1	12040.161300000	12040.448038251	3314.286	3542.857	S1130_048K_LVR_10458035_20250519_234500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_234500.flac	40.1613	3421.875	3375.000	3398.438	3445.312	3492.188	46.875	117.188	0.7692	0.3846	0.5385	0.8462	1.0000	0.0853	0.1707	green	anuran	pulse	LVR	
1500	Spectrogram 1	1	12041.272400000	12041.523295970	3342.857	3585.714	S1130_048K_LVR_10458035_20250519_234500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_234500.flac	41.2724	3421.875	3375.000	3398.438	3445.312	3515.625	46.875	140.625	0.9091	0.4545	0.6364	0.9091	1.0000	0.0640	0.1280	green	anuran	pulse	LVR	
1505	Spectrogram 1	1	12043.817200000	12044.121859392	3228.571	3600.000	S1130_048K_LVR_10458035_20250519_234500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_234500.flac	43.8172	3421.875	3351.562	3398.438	3445.312	3515.625	46.875	164.062	0.7143	0.3571	0.5000	0.7857	0.9286	0.0853	0.1707	green	anuran	pulse	LVR	
1509	Spectrogram 1	1	12048.718600000	12048.933653688	3314.286	3557.143	S1130_048K_LVR_10458035_20250519_234500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_234500.flac	48.7186	3398.438	3351.562	3398.438	3421.875	3515.625	23.438	164.062	0.6667	0.4444	0.6667	1.0000	1.0000	0.0640	0.1067	green	anuran	pulse	LVR	
1511	Spectrogram 1	1	12051.084200000	12051.361977681	3271.429	3600.000	S1130_048K_LVR_10458035_20250519_234500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_234500.flac	51.0842	3421.875	3375.000	3398.438	3445.312	3539.062	46.875	164.062	0.8333	0.4167	0.5000	0.8333	0.9167	0.0853	0.1280	green	anuran	pulse	LVR	
1523	Spectrogram 1	1	12057.741900000	12058.001756540	3314.286	3528.571	S1130_048K_LVR_10458035_20250519_234500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_234500.flac	57.7419	3421.875	3375.000	3398.438	3445.312	3468.750	46.875	93.750	0.9091	0.4545	0.6364	0.9091	1.0000	0.0640	0.1280	green	anuran	pulse	LVR	
1526	Spectrogram 1	1	12059.283100000	12059.533995971	3300.000	3514.286	S1130_048K_LVR_10458035_20250519_234500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_234500.flac	59.2831	3421.875	3375.000	3398.438	3445.312	3445.312	46.875	70.312	0.9091	0.4545	0.5455	0.9091	1.0000	0.0853	0.1280	green	anuran	pulse	LVR	
1543	Spectrogram 1	1	12600.035800000	12600.268774830	3214.286	3428.571	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	0.0358	3375.000	3351.562	3351.562	3375.000	3398.438	23.438	46.875	0.5000	0.2000	0.3000	0.6000	0.8000	0.0640	0.1280	green	anuran	pulse	LVR	
1544	Spectrogram 1	1	12601.657700000	12601.917556540	3242.857	3500.000	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	1.6577	3375.000	3351.562	3351.562	3375.000	3398.438	23.438	46.875	0.4545	0.1818	0.2727	0.5455	0.7273	0.0640	0.1280	green	anuran	pulse	LVR	
1545	Spectrogram 1	1	12603.100400000	12603.369217111	3257.143	3471.429	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	3.1004	3375.000	3351.562	3351.562	3375.000	3398.438	23.438	46.875	0.4545	0.1818	0.2727	0.5455	0.7273	0.0640	0.1280	green	anuran	pulse	LVR	
1546	Spectrogram 1	1	12604.695300000	12604.937235400	3228.571	3514.286	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	4.6953	3375.000	3351.562	3351.562	3375.000	3398.438	23.438	46.875	0.5000	0.2000	0.3000	0.6000	0.8000	0.0640	0.1280	green	anuran	pulse	LVR	
1547	Spectrogram 1	1	12606.084200000	12606.353017111	3271.429	3485.714	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	6.0842	3375.000	3351.562	3351.562	3375.000	3398.438	23.438	46.875	0.4545	0.1818	0.2727	0.5455	0.7273	0.0640	0.1280	green	anuran	pulse	LVR	
1548	Spectrogram 1	1	12607.679200000	12607.948017111	3271.429	3500.000	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	7.6792	3375.000	3351.562	3351.562	3375.000	3398.438	23.438	46.875	0.4167	0.1667	0.2500	0.5000	0.6667	0.0640	0.1280	green	anuran	pulse	LVR	
1549	Spectrogram 1	1	12609.103900000	12609.417519963	3300.000	3457.143	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	9.1039	3375.000	3351.562	3351.562	3375.000	3398.438	23.438	46.875	0.3571	0.1429	0.2143	0.4286	0.5714	0.0640	0.1280	green	anuran	pulse	LVR	
1550	Spectrogram 1	1	12610.573500000	12610.806474830	3271.429	3485.714	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	10.5735	3375.000	3351.562	3351.562	3375.000	3398.438	23.438	46.875	0.5000	0.2000	0.3000	0.6000	0.8000	0.0640	0.1280	green	anuran	pulse	LVR	
1551	Spectrogram 1	1	12611.926500000	12612.168435400	3257.143	3471.429	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	11.9265	3375.000	3351.562	3351.562	3375.000	3398.438	23.438	46.875	0.5000	0.2000	0.3000	0.6000	0.8000	0.0640	0.1280	green	anuran	pulse	LVR	
1552	Spectrogram 1	1	12612.356600000	12612.616456540	3257.143	3514.286	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	12.3566	3375.000	3351.562	3351.562	3375.000	3398.438	23.438	46.875	0.4545	0.1818	0.2727	0.5455	0.7273	0.0640	0.1280	green	anuran	pulse	LVR	
1553	Spectrogram 1	1	12613.324400000	12613.584256541	3242.857	3471.429	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	13.3244	3375.000	3351.562	3351.562	3375.000	3398.438	23.438	46.875	0.4545	0.1818	0.2727	0.5455	0.7273	0.0640	0.1280	green	anuran	pulse	LVR	
1555	Spectrogram 1	1	12614.632600000	12614.847653688	3271.429	3500.000	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	14.6326	3375.000	3351.562	3351.562	3375.000	3398.438	23.438	46.875	0.5556	0.2222	0.3333	0.6667	0.8889	0.0640	0.1280	green	anuran	pulse	LVR	
1556	Spectrogram 1	1	12616.603900000	12616.872717111	3214.286	3485.714	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	16.6039	3375.000	3351.562	3351.562	3375.000	3398.438	23.438	46.875	0.4545	0.1818	0.2727	0.5455	0.7273	0.0640	0.1280	green	anuran	pulse	LVR	
1557	Spectrogram 1	1	12618.378100000	12618.611074830	3228.571	3500.000	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	18.3781	3375.000	3351.562	3351.562	3375.000	3398.438	23.438	46.875	0.5000	0.2000	0.3000	0.6000	0.8000	0.0640	0.1280	green	anuran	pulse	LVR	
1558	Spectrogram 1	1	12619.731200000	12619.982095970	3271.429	3514.286	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	19.7312	3375.000	3351.562	3351.562	3375.000	3398.438	23.438	46.875	0.4545	0.1818	0.2727	0.5455	0.7273	0.0640	0.1280	green	anuran	pulse	LVR	
1559	Spectrogram 1	1	12621.209700000	12621.469556540	3271.429	3514.286	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	21.2097	3375.000	3351.562	3351.562	3375.000	3398.438	23.438	46.875	0.4545	0.1818	0.2727	0.5455	0.7273	0.0640	0.1280	green	anuran	pulse	LVR	
1560	Spectrogram 1	1	12622.383500000	12622.688159392	3257.143	3485.714	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	22.3835	3375.000	3351.562	3351.562	3375.000	3398.438	23.438	46.875	0.3846	0.1538	0.2308	0.4615	0.6154	0.0640	0.1280	green	anuran	pulse	LVR	
1561	Spectrogram 1	1	12623.709700000	12623.960595970	3242.857	3471.429	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	23.7097	3375.000	3351.562	3351.562	3375.000	3398.438	23.438	46.875	0.4545	0.1818	0.2727	0.5455	0.7273	0.0640	0.1280	green	anuran	pulse	LVR	
1562	Spectrogram 1	1	12624.946200000	12625.206056541	3271.429	3485.714	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	24.9462	3375.000	3351.562	3351.562	3375.000	3398.438	23.438	46.875	0.4545	0.1818	0.2727	0.5455	0.7273	0.0640	0.1280	green	anuran	pulse	LVR	
1563	Spectrogram 1	1	12626.030500000	12626.317238252	3257.143	3485.714	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	26.0305	3375.000	3351.562	3351.562	3375.000	3398.438	23.438	46.875	0.4167	0.1667	0.2500	0.5000	0.6667	0.0640	0.1280	green	anuran	pulse	LVR	
1564	Spectrogram 1	1	12627.150500000	12627.392435400	3228.571	3485.714	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	27.1505	3375.000	3351.562	3351.562	3375.000	3398.438	23.438	46.875	0.4545	0.1818	0.2727	0.5455	0.7273	0.0640	0.1280	green	anuran	pulse	LVR	
1565	Spectrogram 1	1	12628.324400000	12628.593217111	3214.286	3514.286	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	28.3244	3375.000	3351.562	3351.562	3375.000	3398.438	23.438	46.875	0.4167	0.1667	0.2500	0.5000	0.6667	0.0640	0.1280	green	anuran	pulse	LVR	
1566	Spectrogram 1	1	12629.462400000	12629.784980534	3242.857	3471.429	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	29.4624	3375.000	3351.562	3351.562	3375.000	3398.438	23.438	46.875	0.3571	0.1429	0.2143	0.4286	0.5714	0.0640	0.1280	green	anuran	pulse	LVR	
1568	Spectrogram 1	1	12630.779600000	12631.066338252	3228.571	3514.286	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	30.7796	3375.000	3351.562	3351.562	3375.000	3398.438	23.438	46.875	0.3846	0.1538	0.2308	0.4615	0.6154	0.0640	0.1280	green	anuran	pulse	LVR	
